status|title|company|location|date|blurb|tags|link|id|provider|query 
new|DevOps Engineer|Onebridge|Los Angeles, CA|2020-08-14|Onebridge is actively seeking a DevOps Engineer for a full-time remote role based out of LA.Overview:Skilled in automating systems and looking to take ownership of a new environment? This DevOps Engineer will collaborate with a team to design, implement, and support continuous delivery and automated workflow for application systems. You will join a company that is investing in modernization and prides itself on a collaborative and innovative team.Primary DutiesBuild, deploy, configure and maintain application systems using automationParticipate with the development and infrastructure teams from architecture design up to deploymentCoach and mentor development teams in DevOps processes and automation toolsEvaluate and recommend new technologies that will benefit the teamPerform scheduled maintenance and deployment activities off-hoursProvide 24x7 support for critical production issuesRequirementsBachelors degree in Computer Science or related field3+ years of DevOps engineering or software engineeringFluent with DevOps tools and practices which drive the Infrastructure as Code mindsetAWS Administration is a huge plus. Some development with Lambdas highly preferred.Knowledge of Jenkins preferredBASH, Python,PowerShell very helpfulKnowledge of containerization and source control tools is beneficialOnebridge offers competitive compensation and access to a comprehensive program which includes: Medical, Dental, Vision, Flexible PTO, Holiday Pay, and 401K.||https://job-openings.monster.com/devops-engineer-los-angeles-ca-us-onebridge/219254624|219254624|monster|Python
new|Platform Publisher  -  Music|Walkwaters Technologies|Culver City, CA|2020-08-10|Job Title: Platform Publisher Job Summary: We're looking for a Platform Publisher to program, QA, and publish digital content assets, for content and campaigns across iTunes Store, Music, App Store, TV App, and Books. The Platform Publisher will also support an enhanced focus in music as a specialist for Platform Publishing. This will be a non-traditional 40 hrs/week: Weds - Sun. Department Summary: The Global Platform Publishing team implements and deploys on-service/in-store offerings across products Key Qualifications:  You must have a minimum experience of 3 years with web-based Content Management Systems  You show familiarity with bug tracking/ticketing systems  You exhibit a strong attention to detail, and enjoy developing operational efficiencies  You have experience working directly with editorial teams as well as Creative teams  You communicate clearly and effectively across multiple partners at all levels of the company  You are comfortable setting and enforcing deadlines, and managing workflows  You're proactive and solutions oriented, always driving toward a better process for yourself and the team at large  You have a deep familiarity with (Mac OS X, iOS, iTunes, App Store, iBooks, Podcasts, iTunes U, Trailers, TV+, etc.)  Experience with music content is a plus.  A knowledge of HTML/CSS/Perl/PHP/Python is a plus  You are well versed in pop culture, media, and are passionate about entertainment. Description: The Platform Publisher works closely with Editorial, Creative, and Production teams to manage, assemble, QA, and publish digital content assets across desktop, TV+, and mobile devices. An expert across our back-end content management systems (CMS) as well as our front-end client featuring apparatus, a Platform Publisher collaborates with local editorial to advise on what's possible, test new approaches, and guide teams to successful solutions. With a unique view into many concurrent projects, an effective Publisher is able to provide a service akin to an air traffic controller, deploying current updates while simultaneously queuing up future initiatives. Thorough and robust Staging/QA efforts ensure our campaigns are timely and error-free and preserve a high-quality customer experience. Increasing organizational efficiency, and maintaining featuring accuracy, a Platform Publisher fills a key role in safeguarding the integrity of the Media Products ecosystem. Education: Bachelors Degree||https://job-openings.monster.com/platform-publisher-music-culver-city-ca-us-walkwaters-technologies/219428902|219428902|monster|Python
new|Sr. Business Intelligence Analyst|Wescom Central Credit Union|Pasadena, CA|2020-08-07|POSITION SUMMARY:The Senior Business Intelligence Analyst will support Wescom through the effective access and manipulation of business data using analytical methods to surface key insights into business performance, including but not limited to deep understanding of Members, their journeys, behaviors, and experience as they interact with existing products and services. The Senior Business Intelligence Analyst will also support the development of future organizational product and service goals through the development of benchmarks, measuring results, and reporting on performance with various segmentation and behavior characteristics.The successful candidate will play a key role in supporting key objectives of the Business Analytics Department, including the deployment, maturation, and adoption of the Enterprise Data Warehouse & analytical capabilities to further strategic business objectives. The position will report to the Business Analytics Manager and work closely with VP of Business Analytics and most departments throughout Wescom on an ongoing basis.ESSENTIAL POSITION FUNCTIONS:Extract and integrate data from multiple databases / systems via SQL and reporting tools to support to prepare, validate, and publish recurring reports, perform ad-hoc descriptive and prescriptive analytics, and provide interpretation of observed data trends & patternsAssist the deployment, maturation, and adoption of an Enterprise Data Warehouse & Business Intelligence reports, dashboards, and self-service analytical capabilities using variety of access tools, including SQL, SAS, Python, Tableau, etc.Perform data exploration, data visualization, and/or text analytics to better understand Wescom members & sub-segments, their journeys & behaviors, and to glean new insights to help grow members, offer relevant products & services, and improve the member experienceUtilize expert-level data access, data manipulation, and data validation skills with strong statistical & quantitative best practices to meet timely and high-quality delivery of various commitmentsUtilize internal & external data to extract member data for building demographic profiles of Wescom members to better determine future opportunities of product and service offeringsSupport the delivery of reports and dashboards for senior management and various committeesSummarize and explain analytical findings to enable data-driven business decision makingSupport the annual development of forecast for Key Performance Indicators (KPIs)Document and ensure various department processes are performed according to best practices, corporate policies, and any applicable regulationsAbility to deliver within tight deadlines and effectively prioritize and manage multiple concurrent assignmentsEDUCATION, EXPERIENCE, SKILLS AND ABILITIES:Bachelor's degree in Engineering, Statistics, Computer Science, Data Science, or other similar disciplines is required; Master degree or graduate-level coursework in a related discipline is preferredMinimum 5+ years of hands-on experience in Business Analytics, Data Analytics, Data Science, or similar function at a Credit Union, Banking, or Financial Services organizationStrong analytical background with experience in navigating, querying, & combining diverse data sets across multiple systems utilizing SAS, SQL, Python, R, and/or other programming tools & languagesTeam player with great interpersonal and communication skills, in dealing with individuals at all levels of the organizationAbility to analyze and understand complex and/or technical concepts and be able to explain them in laymans terms to management and non-technical stakeholdersDetail oriented self-starter with good self-organization and time management skillsAbility to work in a fast paced environment with concurrent and shifting prioritiesExperience working on cross-functional analytical business use cases is preferredCOMPUTER SKILLS:Demonstrated knowledge and strong hands-on experience with SQL, SAS, Python, and/or similar tools to query & manipulate data, analyze it, and document findings in an easy-to-understand mannerWorking knowledge and understanding of Data Warehousing, Business Intelligence, and/or Data Management concepts and best practices.Demonstrated working experience with Tableau, Power BI, and/or similar Business Intelligence, visualization, & dishoarding toolsProficient in Microsoft Applications (Word, Excel, PowerPoint, Outlook).Working experience with statistical, predictive, and similar computational models is desired.Working experience with Customer Analytics, Advanced Analytics, Digital Analytics, Master Data Management (MDM), Machine Learning (ML), and/or Artificial Intelligence (AI) is desiredWorking experience with Python statistical, text analytics, and/or visualization packages is preferredWorking experience with AWS, Azure, Hadoop, NoSQL, Hive, and/or similar technologies is preferredWorking experience with Credit Union and/or Bank and their core systems and specialized software (e.g. Symitar/Epysis) is preferredWorking experience with SAS Base, Enterprise Guide, Enterprise Miner, Visual Analytics, or similar SAS packages is preferredMATHEMATICAL SKILLS:Ability to add, subtract, multiply and divide in all units of measure, using whole numbers, common fractions and decimals. Ability to compute rates, ratios and percentages.PHYSICAL DEMANDS:The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is frequently required to stand; walk; sit; use hands to finger, handle or feel; reach with hands and arms, climb or balance, stoop kneel, crouch, crawl; talk or hear and taste or smell. The employee must occasionally lift and/or move up to 10 pounds. Vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.WORK ENVIRONMENT:The work environment characteristics described here are representative of those an employee encounters while performing functions of this job.The noise level in the work environment is moderately quiet. It is a non-smoking environment.The above job requirements are representative of minimum levels of knowledge, skills, and abilities. The marginal functions have not been included. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.This job description in no way implies that these are the only duties to be performed. An employee will be required to follow any other job-related instructions and duties as requested by the supervisor and/or management.||https://job-openings.monster.com/sr-business-intelligence-analyst-pasadena-ca-us-wescom-central-credit-union/219126497|219126497|monster|Python
new|Data Engineer - Spark|Virtusa|Culver City, CA|2020-07-31|Multiple positions - Looking for a hands-on Data Engineers for a long-term contract with one of our Tech clients, the candidate can work out of Cupertino or Culver City CA locationsOpen to hiring full-time, it is a long-term projectData Engineer must have,Expertise in Spark, worked with MLlib, Avro schemas, Spark SQL, Core Spark API, Spark StreamingExpertise in ScalaStrong in writing complex SQLsGood with programming in Java or Python||https://job-openings.monster.com/data-engineer-spark-culver-city-ca-us-virtusa/216577144|216577144|monster|Python
new|Embedded Software Engineer|AUSGAR Technologies Inc|San Diego, CA|2020-08-13|Relocation AvailableAUSGAR Technologies, Inc., an EOE Minorities/Females/Disabled/Veterans employer, is a rapidly growing Service-Disabled Veteran-Owned Small Business (SDVOSB) Department of Defense, government contractor with core competencies in Information Assurance, Cyber Security and Systems Engineering. With offices on both the East and West coasts, an inviting culture, and above-standard benefits, opportunity abounds for the right individual!We have an exciting opportunityfor an Embedded Software Engineer to join Team AUSGAR's smart, innovative technical team members.Embedded Software Engineer  20-043Purpose: The Embedded Software Engineer will join a fastpaced group working to design and prototype embedded electronics systems used in autonomous ocean applications. Will continuously collaborate within a mediumsized team of electrical, computer and mechanical engineers, contributing to systems currently under development as well as to future systems. Will directly support the team by designing, developing and testing embedded firmware and software for multiple system components, using a variety of microcontroller and programmable logic devices. Will be involved in the development process from initial concept; to rapid design, development and testing; to inocean demonstrations.Job Description:Consult with mechanical and electrical engineers to help shape system designs to meet requirementsConsult with electrical engineers to design and develop system electronics (wire harnesses, circuit boards which will host the microcontrollers and/or programmable logic devices, etc.)Collaborate with firmware and software engineers to develop and integrate embedded firmware and software running on multiple devices, throughout each system design.Develop and test embedded firmware and/or software code to implement system requirements and featuresSupport team efforts to integrate prototype electronics components into engineering prototype systemsSupport iterative development and systemlevel testing with the firmware and software designsTest and debug embedded firmware and software designs in support of team efforts to understand and correct design and manufacturing flaws when they ariseDevelop and maintain design and manufacturing documentation and proceduresTotal Years of Related Experience for Position: 5+Job Requirements: The physical demands and work environment described here are representative of those that must be met by an employee to successfully perform the essential functions of the job. Reasonable accommodations may be made to individuals with disabilities to perform the essential functions.Bachelor's or higher degree in Electrical Engineering, Computer Engineering or Computer Science from an accredited programAbility to obtain a SECRET security clearance, or (preferred) an active SECRET security clearance5+ years of experience in one or more of the following areas:Microcontroller firmware design and testingFPGA firmware design and testingProficiency in one or more of the following languages:CVHDLBasic knowledge of electronics testing instruments (oscilloscopes, multimeters, power supplies, etc.)Basic knowledge of electronics troubleshooting (measure voltage and current, continuity checks, etc.)Working knowledge of embedded interchip communications (SPI, I2C, RS232, Ethernet, etc.)Ability to read, understand, and interpret complex technical documentsAbility to communicate complex ideas orally and visuallyFamiliarity with basic configuration controlProficiency in Microsoft Office software (Outlook, Word, Excel, PowerPoint, and Visio)Strong organizational and timemanagement skillsOptional Additional Qualifications:Working knowledge of Python a plusExperience in one or more of the following areas:Linux kernel device driver developmentLinux embedded application developmentEmbedded digital signal processing (DSP)An essential qualification for this position is successfully obtaining a Secret security clearance issued by the Federal Government, which may require successful completion of a background check.AUSGAR Technologies, Inc.is an equal employment opportunity and affirmative action employer. AUSGAR Technologies, Inc.is committed to engaging in affirmative action to increase employment opportunities for females, minorities, protected veterans, and individuals with disabilities. We are an EOE - Minorities/Females/Disabled/Veterans.||https://job-openings.monster.com/embedded-software-engineer-san-diego-ca-us-ausgar-technologies-inc/219499001|219499001|monster|Python
new|Application Engineer II|ANSYS|Irvine, CA|2020-07-31|SUMMARY    ANSYS, Inc. seeks Application Engineer II's (multiple openings) to work in Irvine, CA.  RESPONSIBILITIES     Leverage advanced-level engineering knowledge and relationships to support regional accounts with significant impact on software revenue.   Help customers to solve complex engineering problems using ANSYS software products.   Provide technical pre-sales support throughout the entire sales process.   Lead or assist in coordinating and executing all technical activities throughout the sales opportunity such as customer meetings and product presentations, demonstrations and evaluations.   Analyze technical needs, requirements, and state of a customer's current infrastructure, operations, and engineering workflows.   Create and demonstrate simulation solutions to streamline customer workflows, in support of the software sales process.   Participate in internal corporate initiatives to further enhance the solution suites, presales/sales enablement and professional growth.   Articulate ANSYSs value proposition, which may encompass its entire suite of products.   Instruct introductory and/or intermediate training classes on the usage of ANSYS products.   Create elegant and useful solutions to solve complex business problems by working across various teams and understanding the needs of our customers.    MINIMUM QUALIFICATIONS     Bachelor's degree or foreign equivalent in Electrical Engineering or related field of study   Three (3) years of experience in a related position.   Work experience or academic coursework must have included: experience creating scripts using C, Visual Basic, JavaScript or Python; experience using HFSS, CST, Matlab, or other electromagnetic simulation software; experience using lab equipment such as Spectrum Analyzers, Network Analyzers, Signal Generators, or E&H field probes.   Must be willing to travel domestically and internationally 30% of time.   ANSYS is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other protected characteristics. ANSYS does not accept unsolicited referrals for vacancies, and any unsolicited referral will become the property of ANSYS. Upon hire, no fee will be owed to the agency, person, or entity. Nearest Major Market: Irvine California Nearest Secondary Market: Los Angeles||https://job-openings.monster.com/application-engineer-ii-irvine-ca-us-ansys/c2827931-2202-4cf8-ad27-2f58c7f439ec|c2827931-2202-4cf8-ad27-2f58c7f439ec|monster|Python
new|Control Systems Modeling and Simulation Engineer Lvl 3|Goldbelt Inc|Port Hueneme, CA|2020-08-14|As a subsidiary of Goldbelt, Inc., Peregrine Technical Solutions LLC is an Alaska Native Corporation providing Facility Related Control Systems (FRCS) for a variety of DoD customers, and is in search of a Control Systems Modeling and Simulation Engineer  Level 3, to support a contract at NAVFAC, Port Hueneme.DUTIES AND RESPONSIBILITIESPerform modeling and simulation development services of facility related control systems (heating,ventilating, and air conditioning system, electrical power distribution system, and water treatment system) for test & evaluation, research & development, mission rehearsal, malware analysis, dataanalysis, security assessment, training, software/firmware verification & validation, and forensicanalysis.Develop new tools, procedures and documentations to support digital twin.REQUIRED SKILLS AND KNOWLEDGESeven years of experience in software engineering applied to program development, modeling andSimulation applied to DoD or Information Technology systems.Extensive knowledge of creating and utilizing mathematical or statistical models, C++, Python, Bash,Flask, Wonderware, MySCADA, Top Server and PowerWorldThorough understanding of master/slave relationships and familiarization with SCADA protocolOperations and terminology, such as: Modbus, DNP3, IEC-60870-104, IEC-61850 and OPC UA.Proficiency in configuring networking devices, operating systems and virtual machines.Pass an employer background checkPossess high moral and ethical standardsIndividual must be a self-start, able to work without directionRequired to obtain a security clearanceEducation and CertificateBS or BA degree in a Relevant Engineering/Science FieldMinimum certification as IAT Level II per DoD 8570.01, or successorClearanceSecret Clearance required||https://job-openings.monster.com/control-systems-modeling-simulation-engineer-lvl-3-port-hueneme-ca-us-goldbelt-inc/219522617|219522617|monster|Python
new|Senior / Lead Scientific Software Programmer|Vertex Pharmaceuticals Inc (US)|San Diego, CA|2020-08-12|Vertex Pharmaceuticals is seeking an Application Development Lead Analyst to join the Global Information Services (GIS) Scientific Computing team in San Diego, CA. We invite a highly motivated and independent individual to help interface with our Research Scientists in developing custom software solutions. The candidate should have demonstrated experience in developing software solutions that address challenging problems within the Pharmaceutical/Biotech Research area, particularly in supporting high throughput screening (HTS) data analysis and visualization workflows. A Masters or PhD in Biology, Biochemistry, or Chemistry is preferred. Our primary focus is on developing web applications using Angular, Vue or Ext JS frameworks, with Python middle layer and MySQL or Oracle back end. The initial part of the responsibilities will be to help migrate existing code in ColdFusion to our new frameworks. This will feed into a larger effort to build a modern data platform to support the scientific activities at Vertex. You will work with many of the brightest people around, from our multidisciplinary team in GIS, to our partners in Research, Data Science, and Computational Sciences. Minimum Qualifications6+ years experience in software development, preferably at a pharmaceutical or biotech companySignificant experience in JavaScript, Python, Oracle and/or MySQLDemonstrated web development expertise, using Angular, Vue, or ExtJS frameworksScientific background in Biology, Biochemistry, or ChemistryExperience in api development and data virtualization is a plusExperience with project management, data visualization and/or UI/UX is a plus||https://job-openings.monster.com/senior-lead-scientific-software-programmer-san-diego-ca-us-vertex-pharmaceuticals-inc-us/e92f543d-fa9e-4aa1-abc9-28375abbd0a6|e92f543d-fa9e-4aa1-abc9-28375abbd0a6|monster|Python
new|Data Engineer - Remote|Insight Enterprises, Inc.|Irvine, CA|2020-08-10|"Requisition Number: 77349We arewww.Insight.com (NSIT).As aFortune 500-rankedglobal provider ofdigital innovation, cloud/data center transformation, connected workforce, and supply chain optimization solutions and services, we help clients successfullymanage their IT todaywhiletransforming for tomorrow.FromIT strategy and designtoimplementationand management, our employees help clients innovate and optimize their operations torun smarter.Microsoft Worldwide AI Partner of the Year, 2018Microsoft Worldwide Modern Desktop Partner of the Year, 2018Microsoft US Partner Award for Intelligent Cloud - Application Innovation, 2019Microsoft US Azure Team Partner Choice Award - Data and Artificial Intelligence, 2019OurInsight Digital Innovationteam is searching for an experienced, passionate and professionalData Engineer to join our team.Youll utilize the most cutting edge technology such as machine learning, artificial intelligence, big data, IoT, and azure. Here you will have practical, hands-on knowledge of modern data architectures and tools such as data warehousing, ETL/ELT, analytics, and the Azure cloud platform. You should be driven to provide quality solutions to challenging problems. You will work closely with client stakeholders and an award-winning team of engineers, architects and thought leaders to design, build and implement next-generation solutions in advanced analytics, Big Data, BI and the cloud.What youll do at Insight:You will build enterprise-gradedata solutions for a variety ofexternal clients.Design and code solutions to tough data challenges and provide feedback on others work.Work directly with client stakeholders to develop technical solutions for business cases.Aggressively grow your skillset and expertise to meet the emerging needs of our clients.What youll need to join Insight:4+ years of experience working with data and data analytics developmentwithin the Microsoft data platform and an excellent grasp of some of following technologies:SQL Server, Azure SQL Database, and Azure SQL Data WarehousePower BI TableauAnalysis Services and DAXReporting Services Integration Services Azure Data FactoryPowerShell scriptingAzure Automation2 year of experience in some of the following:Big Data technologies such as Hadoop or HDInsight, Hive, Pig, Python, Spark, Oozie, or any of the other tools with the Hadoop ecosystemAzure Data Lake and Azure Data Lake AnalyticsPredictive analytics: R, Azure Machine Learning Strong analytical and reasoning skills that result in clear technical execution. Skill at translating requirements into clean, efficient, quality code Proven ability to prioritize, self-direct and execute at velocity Passion to deliver craftsman-quality work both individually and as part of a team Solid communication skills with both technical and non-technical stakeholders Desire to learn new skills and grow competenciesBachelors degree in Computer Science or related disciplineRequires travel to Chicago Area client sites (local only).In the Newshttps://searchitchannel.techtarget.com/feature/Data-center-infrastructure-spending-gets-AI-boosthttps://www.insight.com/en_US/about/newsroom/press-releases/2019/07012019-insight-recognized-at-no14-on-crns-2019-solution-provider-500-list.htmlhttps://investor.insight.com/press-release/insight-enterprises-acquire-pcm-inchttps://insight.hqprod.businesswire.com/press-release/insight-hosts-global-ai-competition-healthcare-innovation-cincinnatihttps://investor.insight.com/press-release/houston-schools-deploying-iot-enabled-building-safety-platform-improve-emergency https://investor.insight.com/press-release/insight-recognized-magic-quadrant-managed-workplace-services-north-americaToday's talent leads tomorrow's success. Learn about careers at Insight: jobs.insight.com.Insight is an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation or any other characteristic protected by law.The position described above provides a summary of some the job duties required and what it would be like to work at Insight. For a comprehensive list of physical demands and work environment for this position,click here.Today, every business is a technology business. Insight Enterprises, Inc. empowers organizations of all sizes with Insight Intelligent Technology Solutions and services to maximize the business value of IT. As a Fortune 500-ranked global provider of digital innovation, cloud/data center transformation, connected workforce, and supply chain optimization solutions and services, we help clients successfully manage their IT today while transforming for tomorrow. From IT strategy and design to implementation and management, our 11,000 teammates help clients innovate and optimize their operations to run smarter. Discover more at insight.com.Founded in 1988 in Tempe, Arizona11,000+ teammates in 21 countries providing Insight Intelligent Technology Solutions for organizations across the globe$9.2 billion in revenue in 2018*Ranked #430 on the 2019 Fortune 500, #14 on the 2019 CRN Solution Provider 5002019 Adobe Americas Partner of the Year, 2019 Cisco Global-Americas Partner of the Year, 2019 Intel IoT Solutions Partner of the Year, Microsoft U.S. Azure Partner Choice Award for Data/AI, Microsoft Azure Expert Managed Services ProviderRanked #23 on the 2019 Fortune 50 Best Workplaces in Technology, #70 on the 2019 Fortune 100 Best Workplaces for Diversity, and #7 on the Phoenix Business Journal 2019 list of Best Places to Work (Extra Large Business)Signatory of the United Nations (UN) Global Compact and Affiliate Member of the Responsible Business Alliance* Proforma to include PCM, Inc. for fiscal year ended Dec. 31, 2018Today's talent leadstomorrow's success. Learn about careers at Insight:jobs.insight.com.Insight is an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation or any other characteristic protected by law.Posting Notes:Las Vegas||Nevada (US-NV)||United States (US)||MSOP-SC; None|| None||US - Las Vegas, NV||http://oli.vi/BmtAg#LI-AR1#IND123#GLDR2"||https://job-openings.monster.com/data-engineer-remote-irvine-ca-us-insight-enterprises-inc/7da64b0a-c96c-4b46-8536-5ed31d079f4a|7da64b0a-c96c-4b46-8536-5ed31d079f4a|monster|Python
new|Senior Full Stack (Angular/Python) Developer|CyberCoders|Wellesley, MA|2020-08-14|Job Title: Senior Full Stack DeveloperJob Location: Wellesley, MASalary: $110k - $160k DOERequirements: 5-10+ years with Javascript (Angular) and PythonWe are a cutting edge technology company in the medical space. We are extremely passionate about the work we do and combine some of the most innovative technologies on the market to provide breakthrough technology that is improving healthcare around the globe!We are ideally looking for a skilled Full Stack Developer who is well-versed with JavaScript and has worked with REST Web APIs. This person will be creating new web based apps. We are an Agile environment that is doing a lot of recent work with JavaScript, Python, and Node.js. We don't expect this person to be an expert with all but prefer a strong knowledge of JavaScript and strong overall full stack skills.Top Reasons to Work with Us- Competitive Salary ($110k - $160k DOE)- Full benefits (health, dental, vision, etc.)- PTO- 401k match- Excellent stability, company culture and growth opportunity-Work with cutting edge technology-Huge room for growth-Excellent company culture/environmentWhat You Will Be Doing- Build new web based applications- Designing highly available applications- Implement server side models/web service APIs- Working in an Agile environmentWhat You Need for this Position- 5-10+ years software development - JavaScript- Angular- Experience with Web APIs- Python (Django, etc. )- Experience in an Agile environment- BS in CS (or related) is preferredSo, if you are a Senior Full Stack (Angular/Python) Developer with experience, please apply today!||https://job-openings.monster.com/senior-full-stack-angular-python-developer-wellesley-ma-us-cybercoders/219514202|219514202|monster|Python
new|Software Engineer w/ Python 3|The Judge Group|Cambridge, MA|2020-08-10|Location:  Cambridge, MADescription:  Our client is currently seeking a Software Engineer w/ Python 3  [Additional Description] This job will have the following responsibilities:Required Skills Experience in Python3. Experience with Linux. Familiarity with common Internet protocols such as TCP/IP, HTTP, DNS, and TLS/SSL Experience with Git source control[List Responsibilities Here]Qualifications & Requirements:Responsibilities Design and develop new features, optimize and enhance existing software functionality Understand broad sets of use cases, building the right APIs and features to support them Improve the testability, deployment, monitorability, and maintainability of our software Analyze and optimize system performance About the Team This team develops globally managed services that support our internal customers by distributing configuration changes quickly and safely throughout our network. This 'behind-the-scenes' team is in charge of developing, testing and supporting this highly available system serving numerous internal clients and interfacing with a variety of downstream systems.  Required Education and Experience BA/BS in Computer Science or related technical field or equivalent practical experience. 5+ years of relevant work experience in software development.Contact:vsen@judge.comThis job and many more are available through The Judge Group. Find us on the web at www.judge.com||https://job-openings.monster.com/software-engineer-w-python-3-cambridge-ma-us-the-judge-group/219145633|219145633|monster|Python
new|Senior Backend/Data Engineer (Python/Spark)|WinterWyman|Boston, MA|2020-08-11|This is an exciting well-funded company with a unique and potentially ground breaking product that helps bridge the gap between the entertainment world and consumers. You will join an extremely small team and will help shape the product from some of the earliest stages. You will work closely with the CTO and the founding team. You should must a strong Data / Back End slant to your experience and prior work with Spark. Requirements include:  CS degree or equivalent 3 years of professional experience Experience with data-intensive systems  and manipulation of data, data engineering, or data analysis. Experience with Spark. Added benefit to have experience with any of the following: Python, AWS, Postgres or Haskell.This is a full-time role. Please Reference to JOB ID: 180380 If you are already working with a WinterWyman recruiter, please contact them directly; otherwise, please send your resume and contact information to bhicks@winterwyman.com||https://job-openings.monster.com/senior-backend-data-engineer-python-spark-boston-ma-us-winterwyman/219435075|219435075|monster|Python
new|Mid-level Software Engineer C/C++, Python, Linux (REMOTE)|CyberCoders|Rochester, NH|2020-08-05|If you are a Mid-level Software Engineer C/C++, Python, Linux (REMOTE) with experience, please read on!Top Reasons to Work with UsFlexible work environment ( Remote ) Great benefits and competitive pay! 401k matchingGreat continual education environment (conferences and financial support)Annual bonusesWhat You Will Be Doing***Must hold or have eligibility for Secret or Top Secret  higher clearance *****Design and develop software modules to interface with advanced avionics hardware; integrate those software modules into a single OFP in support of modernization of legacy fighter jet platformsIntegrate software components into a fully functional mission computer systemCollaborate with other developers to design and optimize codeConduct integration tests, bug fixes, and other software maintenance activitiesCollaborate cross-functionally with system engineers, project managers, and other engineers in an agile environmentWork with project leads to define sprints and associated work breakdownParticipate in laboratory, ground, and flight testing to verify and validate softwareParticipate in software design and code reviews to ensure delivery of quality productsBasic Qualifications:Demonstrated experience in both procedural and object-oriented computer programming languages and techniques (primarily C and C++)Demonstrated experience with popular scripting languages such as PythonDemonstrated experience with software development in a Linux environmentDemonstrated understanding of data communications theory and techniques including protocol stacks such as TCP/IP, and UDP/IPExperience with Scrum/Agile development methodologiesExperience designing and implementing unit testsCapable of delivering on multiple competing priorities with little supervisionBS Degree in Computer Engineering, Computer Science, or equivalent major with 4+ years of demonstrated experience in industryDesired Qualifications:Demonstrated experience in the design, architecture and development of real-time-embedded software, preferably in the avionics, defense, or related industry, including detailed knowledge of real-time operating systemsApplication experience with 1533 communications, RS-232/422 communications, ARINC-429 communicationsSpecific experience with avionics software development and certification processes is desired (DO-178)What You Need for this Position- C- C++- Python- Linux- TCP- IP- UDP- SCRUM- Agile- 1553 communicationsSo, if you are a Mid-level Software Engineer C/C++, Python, Linux (REMOTE) with experience, please apply today!||https://job-openings.monster.com/mid-level-software-engineer-c-c-python-linux-remote-rochester-nh-us-cybercoders/219414401|219414401|monster|Python
new|Mid/Sr Python Data Engineer|WinterWyman|Boston, MA|2020-08-03|"Python Data Engineer Stability is on the minds of everyone thinking about a job change right now. My client is a tech company in the finance industry, and despite all the turmoil in the economy, they have remained steady over the past several months. They' re looking for a python data engineer to join their team. The right person has a "" can do"" attitude and likes to take ownership over projects. While they are collaborative, this is the type of place where you will be expected to deliver results and by extension will have lots of autonomy to do so. They get access to large data sets from public sources as well as their clients' data. They cleanse the data, tag it and do analytics on the data. Most of your time will be spent developing in python in the data layer. If you are already working with a WinterWyman recruiter, please contact them directly; otherwise, please send your resume and contact information to Mark at mstagno@winterwyman.com   Job #179354"||https://job-openings.monster.com/mid-sr-python-data-engineer-boston-ma-us-winterwyman/219009904|219009904|monster|Python
